product_sku_code,customer,year,yearweek,nielsen_total_volume,promotion_indicator,top_brand,flavor_internal,pack_type_internal,pack_size_internal,units_per_package_internal,material_medium_description,price_per_item,price_per_litre,price_per_100ml,week,week_sin,week_cos,continuous_week
452780,L2_TESCO,2024,202443,5688,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.3154,2.6577,0.26577,43,-0.885456026,0.464723172,94
452780,L2_ASDA,2024,202441,2664,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.347,2.6735,0.26735,41,-0.970941817,0.239315664,92
408320,L2_ASDA,2024,202411,16109,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3131,0.65655,0.065655,11,0.970941817,0.239315664,62
452780,L2_MORRISONS,2024,202441,1999,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.1008,2.5504,0.25504,41,-0.970941817,0.239315664,92
414197,L2_SAINSBURY'S,2024,202450,3400,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.6995,1.401325758,0.140132576,50,-0.239315664,0.970941817,101
408320,L2_CRTG,2024,202451,10660,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3498,0.6749,0.06749,51,-0.12053668,0.992708874,102
408320,L2_ASDA,2024,202450,24147,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.1906,0.5953,0.05953,50,-0.239315664,0.970941817,101
207883,L2_CRTG,2024,202452,828,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5493,3.662,0.3662,52,6.43e-16,1.0,103
207883,L2_ASDA,2024,202449,1151,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5299,3.532666667,0.353266667,49,-0.354604887,0.935016243,100
408320,L2_MORRISONS,2024,202449,11234,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.2396,0.6198,0.06198,49,-0.354604887,0.935016243,100
409690,L2_SAINSBURY'S,2024,202449,4299,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.6166,1.369924242,0.136992424,49,-0.354604887,0.935016243,100
283971,L2_TESCO,2024,202451,7718,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4898,1.422742857,0.142274286,51,-0.12053668,0.992708874,102
283971,L2_TESCO,2024,202450,6107,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4907,1.423257143,0.142325714,50,-0.239315664,0.970941817,101
452780,L2_ASDA,2024,202451,4796,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.268,2.634,0.2634,51,-0.12053668,0.992708874,102
414198,L2_CRTG,2024,202450,5961,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.8803,0.94015,0.094015,50,-0.239315664,0.970941817,101
207883,L2_MORRISONS,2024,202451,532,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5093,3.395333333,0.339533333,51,-0.12053668,0.992708874,102
207883,L2_TESCO,2024,202448,583,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5268,3.512,0.3512,48,-0.464723172,0.885456026,99
283978,L2_CRTG,2024,202445,26395,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4999,1.428514286,0.142851429,45,-0.748510748,0.663122658,96
407265,L2_TESCO,2024,202446,921,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5657,3.771333333,0.377133333,46,-0.663122658,0.748510748,97
408320,L2_TESCO,2024,202447,27132,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.4642,0.7321,0.07321,47,-0.568064747,0.822983866,98
283978,L2_TESCO,2024,202448,78090,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.495,1.425714286,0.142571429,48,-0.464723172,0.885456026,99
407265,L2_MORRISONS,2024,202445,170,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5215,3.476666667,0.347666667,45,-0.748510748,0.663122658,96
407265,L2_ASDA,2024,202446,799,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5169,3.446,0.3446,46,-0.663122658,0.748510748,97
207883,L2_SAINSBURY'S,2024,202446,571,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5423,3.615333333,0.361533333,46,-0.663122658,0.748510748,97
414198,L2_SAINSBURY'S,2024,202446,3948,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.7058,0.8529,0.08529,46,-0.663122658,0.748510748,97
414197,L2_SAINSBURY'S,2024,202446,2611,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7451,1.418598485,0.141859848,46,-0.663122658,0.748510748,97
414197,L2_MORRISONS,2024,202451,2841,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7742,1.429621212,0.142962121,51,-0.12053668,0.992708874,102
414197,L2_TESCO,2024,202452,6142,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7319,1.413598485,0.141359848,52,6.43e-16,1.0,103
414198,L2_ASDA,2024,202446,8597,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.6916,0.8458,0.08458,46,-0.663122658,0.748510748,97
283978,L2_MORRISONS,2024,202447,25954,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.558,1.461714286,0.146171429,47,-0.568064747,0.822983866,98
452780,L2_SAINSBURY'S,2024,202447,3242,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.5039,2.75195,0.275195,47,-0.568064747,0.822983866,98
429221,L2_SAINSBURY'S,2024,202427,1732,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.3317,1.3317,0.13317,27,-0.12053668,-0.992708874,78
409690,L2_ASDA,2024,202429,5230,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.1887,1.207840909,0.120784091,29,-0.354604887,-0.935016243,80
407265,L2_CRTG,2024,202428,665,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5096,3.397333333,0.339733333,28,-0.239315664,-0.970941817,79
414198,L2_ASDA,2024,202427,9278,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.6913,0.84565,0.084565,27,-0.12053668,-0.992708874,78
407265,L2_TESCO,2024,202426,1214,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4593,3.062,0.3062,26,-3.22e-16,-1.0,77
408320,L2_ASDA,2024,202417,14317,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.455,0.7275,0.07275,17,0.885456026,-0.464723172,68
283971,L2_SAINSBURY'S,2024,202417,2027,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3817,1.360971429,0.136097143,17,0.885456026,-0.464723172,68
414198,L2_ASDA,2024,202419,8665,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.7551,0.87755,0.087755,19,0.748510748,-0.663122658,70
407265,L2_ASDA,2024,202416,1157,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4253,2.835333333,0.283533333,16,0.935016243,-0.354604887,67
283971,L2_ASDA,2024,202416,4813,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4057,1.374685714,0.137468571,16,0.935016243,-0.354604887,67
207883,L2_CRTG,2024,202418,456,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.464,3.093333333,0.309333333,18,0.822983866,-0.568064747,69
283971,L2_ASDA,2024,202415,4854,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4066,1.3752,0.13752,15,0.970941817,-0.239315664,66
407265,L2_SAINSBURY'S,2024,202418,494,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.435,2.9,0.29,18,0.822983866,-0.568064747,69
414198,L2_MORRISONS,2024,202414,6856,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.7949,0.89745,0.089745,14,0.992708874,-0.12053668,65
283971,L2_TESCO,2024,202422,5091,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3892,1.365257143,0.136525714,22,0.464723172,-0.885456026,73
408320,L2_ASDA,2024,202424,16913,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.339,0.6695,0.06695,24,0.239315664,-0.970941817,75
414198,L2_CRTG,2024,202424,5471,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,2.0942,1.0471,0.10471,24,0.239315664,-0.970941817,75
429221,L2_TESCO,2024,202423,2210,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.7528,1.7528,0.17528,23,0.354604887,-0.935016243,74
414197,L2_CRTG,2024,202420,5844,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7422,1.4175,0.14175,20,0.663122658,-0.748510748,71
414198,L2_CRTG,2024,202404,5411,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,2.0763,1.03815,0.103815,4,0.464723172,0.885456026,55
452780,L2_MORRISONS,2024,202408,2189,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.19,2.595,0.2595,8,0.822983866,0.568064747,59
283978,L2_CRTG,2024,202404,26784,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3988,1.370742857,0.137074286,4,0.464723172,0.885456026,55
429221,L2_TESCO,2024,202404,2517,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.7557,1.7557,0.17557,4,0.464723172,0.885456026,55
409690,L2_SAINSBURY'S,2024,202405,3563,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.1849,1.206401515,0.120640152,5,0.568064747,0.822983866,56
409690,L2_ASDA,2024,202406,3319,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.2456,1.229393939,0.122939394,6,0.663122658,0.748510748,57
283971,L2_SAINSBURY'S,2024,202406,2139,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3909,1.366228571,0.136622857,6,0.663122658,0.748510748,57
408320,L2_ASDA,2024,202407,16664,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3153,0.65765,0.065765,7,0.748510748,0.663122658,58
207883,L2_TESCO,2024,202406,485,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5996,3.997333333,0.399733333,6,0.663122658,0.748510748,57
408320,L2_MORRISONS,2024,202404,8676,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.361,0.6805,0.06805,4,0.464723172,0.885456026,55
414198,L2_SAINSBURY'S,2024,202404,2957,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.9409,0.97045,0.097045,4,0.464723172,0.885456026,55
429221,L2_SAINSBURY'S,2024,202404,1195,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.7663,1.7663,0.17663,4,0.464723172,0.885456026,55
407265,L2_ASDA,2024,202407,1162,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4255,2.836666667,0.283666667,7,0.748510748,0.663122658,58
429221,L2_TESCO,2024,202407,2606,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.7317,1.7317,0.17317,7,0.748510748,0.663122658,58
207883,L2_MORRISONS,2024,202407,355,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4165,2.776666667,0.277666667,7,0.748510748,0.663122658,58
408320,L2_ASDA,2024,202404,14007,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.4588,0.7294,0.07294,4,0.464723172,0.885456026,55
408320,L2_TESCO,2024,202407,32004,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.541,0.7705,0.07705,7,0.748510748,0.663122658,58
452780,L2_SAINSBURY'S,2024,202426,4263,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.8828,2.4414,0.24414,26,-3.22e-16,-1.0,77
408320,L2_SAINSBURY'S,2024,202418,8144,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.5334,0.7667,0.07667,18,0.822983866,-0.568064747,69
452780,L2_ASDA,2024,202419,3503,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.6817,2.34085,0.234085,19,0.748510748,-0.663122658,70
408320,L2_SAINSBURY'S,2024,202419,12863,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.4826,0.7413,0.07413,19,0.748510748,-0.663122658,70
409690,L2_TESCO,2024,202433,12609,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.2828,1.243484848,0.124348485,33,-0.748510748,-0.663122658,84
283978,L2_SAINSBURY'S,2024,202429,35662,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4113,1.377885714,0.137788571,29,-0.354604887,-0.935016243,80
429221,L2_MORRISONS,2024,202429,2029,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.1354,1.1354,0.11354,29,-0.354604887,-0.935016243,80
414198,L2_CRTG,2024,202430,7318,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,2.0807,1.04035,0.104035,30,-0.464723172,-0.885456026,81
414197,L2_MORRISONS,2024,202430,3201,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.8053,1.441401515,0.144140152,30,-0.464723172,-0.885456026,81
452780,L2_CRTG,2024,202430,3506,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.0168,2.5084,0.25084,30,-0.464723172,-0.885456026,81
283978,L2_CRTG,2024,202432,27346,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4999,1.428514286,0.142851429,32,-0.663122658,-0.748510748,83
429221,L2_TESCO,2024,202433,2444,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.7522,1.7522,0.17522,33,-0.748510748,-0.663122658,84
409690,L2_TESCO,2024,202437,10045,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.3539,1.270416667,0.127041667,37,-0.970941817,-0.239315664,88
408320,L2_MORRISONS,2024,202437,7762,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3575,0.67875,0.067875,37,-0.970941817,-0.239315664,88
414197,L2_ASDA,2024,202437,5944,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.736,1.415151515,0.141515152,37,-0.970941817,-0.239315664,88
452780,L2_SAINSBURY'S,2024,202434,3012,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.5026,2.7513,0.27513,34,-0.822983866,-0.568064747,85
408320,L2_CRTG,2024,202437,7847,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.5419,0.77095,0.077095,37,-0.970941817,-0.239315664,88
414198,L2_SAINSBURY'S,2024,202438,4770,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.6617,0.83085,0.083085,38,-0.992708874,-0.12053668,89
408320,L2_ASDA,2024,202434,15615,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.4602,0.7301,0.07301,34,-0.822983866,-0.568064747,85
283978,L2_MORRISONS,2024,202429,29752,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4488,1.399314286,0.139931429,29,-0.354604887,-0.935016243,80
283978,L2_ASDA,2024,202431,41819,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4,1.371428571,0.137142857,31,-0.568064747,-0.822983866,82
452780,L2_TESCO,2024,202438,6148,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.1733,2.58665,0.258665,38,-0.992708874,-0.12053668,89
452780,L2_TESCO,2024,202413,9331,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.0318,2.5159,0.25159,13,1.0,-1.61e-16,64
452780,L2_CRTG,2024,202449,3426,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.0945,2.54725,0.254725,49,-0.354604887,0.935016243,100
452780,L2_MORRISONS,2024,202415,2603,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.9446,2.4723,0.24723,15,0.970941817,-0.239315664,66
452780,L2_ASDA,2024,202409,3540,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.1604,2.5802,0.25802,9,0.885456026,0.464723172,60
452780,L2_ASDA,2024,202446,4145,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.2605,2.63025,0.263025,46,-0.663122658,0.748510748,97
452780,L2_SAINSBURY'S,2024,202429,3276,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.8097,2.90485,0.290485,29,-0.354604887,-0.935016243,80
452780,L2_ASDA,2024,202430,3516,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.2159,2.60795,0.260795,30,-0.464723172,-0.885456026,81
283971,L2_SAINSBURY'S,2024,202403,1995,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3916,1.366628571,0.136662857,3,0.354604887,0.935016243,54
429221,L2_TESCO,2024,202402,2308,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.7523,1.7523,0.17523,2,0.239315664,0.970941817,53
414197,L2_ASDA,2024,202403,5243,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7594,1.424015152,0.142401515,3,0.354604887,0.935016243,54
207883,L2_SAINSBURY'S,2024,202443,840,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5431,3.620666667,0.362066667,43,-0.885456026,0.464723172,94
408320,L2_MORRISONS,2024,202440,7167,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3573,0.67865,0.067865,40,-0.992708874,0.12053668,91
283971,L2_ASDA,2024,202440,4804,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4897,1.422685714,0.142268571,40,-0.992708874,0.12053668,91
283971,L2_MORRISONS,2024,202440,3630,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.5885,1.479142857,0.147914286,40,-0.992708874,0.12053668,91
409690,L2_MORRISONS,2024,202439,3094,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.6986,1.400984848,0.140098485,39,-1.0,-1.84e-16,90
283971,L2_SAINSBURY'S,2024,202439,2161,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.5099,1.434228571,0.143422857,39,-1.0,-1.84e-16,90
414198,L2_ASDA,2024,202440,10383,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.6705,0.83525,0.083525,40,-0.992708874,0.12053668,91
414197,L2_MORRISONS,2024,202441,3240,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7612,1.42469697,0.142469697,41,-0.970941817,0.239315664,92
283971,L2_CRTG,2024,202411,3405,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3976,1.370057143,0.137005714,11,0.970941817,0.239315664,62
207883,L2_TESCO,2024,202411,687,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.435,2.9,0.29,11,0.970941817,0.239315664,62
283971,L2_ASDA,2024,202414,4712,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4061,1.374914286,0.137491429,14,0.992708874,-0.12053668,65
409690,L2_CRTG,2024,202410,935,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.2073,1.214886364,0.121488636,10,0.935016243,0.354604887,61
409690,L2_TESCO,2024,202412,6600,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.742,1.417424242,0.141742424,12,0.992708874,0.12053668,63
409690,L2_SAINSBURY'S,2024,202413,3882,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.1889,1.207916667,0.120791667,13,1.0,-1.61e-16,64
429221,L2_MORRISONS,2024,202410,854,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.901,1.901,0.1901,10,0.935016243,0.354604887,61
414198,L2_MORRISONS,2024,202409,5711,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.8871,0.94355,0.094355,9,0.885456026,0.464723172,60
283978,L2_ASDA,2024,202411,37918,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4099,1.377085714,0.137708571,11,0.970941817,0.239315664,62
207883,L2_CRTG,2024,202411,1081,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4549,3.032666667,0.303266667,11,0.970941817,0.239315664,62
407265,L2_ASDA,2024,202412,1178,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4253,2.835333333,0.283533333,12,0.992708874,0.12053668,63
429221,L2_MORRISONS,2024,202413,2448,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.1357,1.1357,0.11357,13,1.0,-1.61e-16,64
283971,L2_ASDA,2024,202410,5215,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4209,1.383371429,0.138337143,10,0.935016243,0.354604887,61
283971,L2_SAINSBURY'S,2024,202411,1956,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3928,1.367314286,0.136731429,11,0.970941817,0.239315664,62
409690,L2_ASDA,2024,202410,3693,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.233,1.224621212,0.122462121,10,0.935016243,0.354604887,61
414197,L2_TESCO,2024,202410,3761,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.6871,1.396628788,0.139662879,10,0.935016243,0.354604887,61
207883,L2_ASDA,2024,202412,1555,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4227,2.818,0.2818,12,0.992708874,0.12053668,63
429221,L2_SAINSBURY'S,2024,202413,1915,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.3882,1.3882,0.13882,13,1.0,-1.61e-16,64
283978,L2_TESCO,2024,202413,99285,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3943,1.368171429,0.136817143,13,1.0,-1.61e-16,64
407265,L2_TESCO,2024,202450,890,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5622,3.748,0.3748,50,-0.239315664,0.970941817,101
407265,L2_MORRISONS,2024,202450,190,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5252,3.501333333,0.350133333,50,-0.239315664,0.970941817,101
409690,L2_CRTG,2024,202452,854,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.7374,1.415681818,0.141568182,52,6.43e-16,1.0,103
283971,L2_MORRISONS,2024,202449,3736,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.5783,1.473314286,0.147331429,49,-0.354604887,0.935016243,100
409690,L2_ASDA,2024,202451,5987,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.3935,1.285416667,0.128541667,51,-0.12053668,0.992708874,102
283971,L2_CRTG,2024,202449,2459,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4927,1.4244,0.14244,49,-0.354604887,0.935016243,100
407265,L2_CRTG,2024,202450,441,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5493,3.662,0.3662,50,-0.239315664,0.970941817,101
407265,L2_SAINSBURY'S,2024,202451,553,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.541,3.606666667,0.360666667,51,-0.12053668,0.992708874,102
283971,L2_TESCO,2024,202448,5818,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4921,1.424057143,0.142405714,48,-0.464723172,0.885456026,99
409690,L2_TESCO,2024,202444,10604,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.5708,1.352575758,0.135257576,44,-0.822983866,0.568064747,95
414198,L2_CRTG,2024,202447,5792,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.8815,0.94075,0.094075,47,-0.568064747,0.822983866,98
429221,L2_CRTG,2024,202445,265,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.9332,1.9332,0.19332,45,-0.748510748,0.663122658,96
414197,L2_ASDA,2024,202447,5523,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.737,1.415530303,0.14155303,47,-0.568064747,0.822983866,98
